pc_time_iso,time_ms,heading,roll,pitch,ax,ay,az,gx,gy,gz,activity,subject,trial
2026-04-19T19:21:40.111,,358.62,-85.31,4.50,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.144,,358.56,-85.38,4.44,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.176,,358.50,-85.50,4.38,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.208,,358.50,-85.56,4.31,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.239,,358.44,-85.62,4.25,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.271,,358.44,-85.69,4.19,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.301,,358.38,-85.75,4.19,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.335,,358.31,-85.81,4.12,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.363,,358.25,-85.88,4.06,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.396,,358.25,-85.88,175.88,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.428,,358.25,-85.94,175.94,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.459,,358.19,-85.94,176.00,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.492,,358.31,-86.00,176.06,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.522,,358.25,-86.06,176.19,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.552,,358.19,-86.12,176.25,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.583,,358.12,-86.19,176.38,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.616,,358.06,-86.31,176.50,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.646,,357.94,-86.38,176.62,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.678,,357.88,-86.44,176.75,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.709,,357.75,-86.56,176.88,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.745,,357.75,-86.69,177.00,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.772,,357.62,-86.81,177.12,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.803,,357.50,-87.00,177.31,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.833,,357.44,-87.19,177.44,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.864,,357.19,-87.38,177.62,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.898,,357.00,-87.56,177.88,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.928,,356.75,-87.81,178.06,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.960,,356.50,-88.06,178.25,,,,,,,level_walk,aswin,05
2026-04-19T19:21:40.991,,356.06,-88.44,178.56,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.023,,355.81,-88.69,178.81,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.054,,355.44,-89.00,179.06,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.085,,355.12,-89.19,179.25,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.123,,354.88,-89.38,179.44,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.150,,354.69,-89.50,179.56,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.190,,354.50,-89.50,179.56,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.214,,354.12,-89.56,179.69,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.246,,353.62,-89.62,179.81,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.277,,352.31,-89.62,-179.94,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.308,,350.75,-89.56,-179.69,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.336,,348.94,-89.38,-179.44,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.371,,346.50,-89.06,-0.81,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.401,,344.50,-88.25,-1.06,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.430,,343.50,-87.25,-1.06,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.465,,343.56,-86.06,-0.94,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.494,,344.75,-84.19,-0.62,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.530,,345.81,-82.62,-2.06,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.559,,346.75,-81.06,0.94,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.591,,347.75,-79.62,3.06,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.620,,348.69,-78.31,4.31,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.653,,349.94,-77.25,4.81,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.683,,351.69,-76.19,4.69,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.715,,353.00,-75.69,4.25,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.757,,354.19,-75.50,3.75,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.777,,355.31,-75.69,3.12,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.809,,356.50,-76.12,2.62,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.842,,357.62,-76.75,2.44,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.874,,358.00,-77.25,2.19,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.904,,358.69,-78.25,3.69,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.935,,359.38,-79.19,5.75,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.967,,0.00,-80.06,8.56,,,,,,,level_walk,aswin,05
2026-04-19T19:21:41.998,,0.75,-81.00,12.31,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.029,,1.44,-81.88,16.94,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.062,,2.06,-82.75,23.12,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.095,,2.75,-83.38,3.31,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.126,,3.50,-83.88,3.88,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.157,,3.94,-84.12,4.25,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.189,,4.25,-84.12,4.69,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.219,,4.88,-83.88,5.19,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.252,,5.56,-83.50,5.81,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.285,,6.44,-82.88,69.38,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.316,,7.38,-82.12,73.69,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.347,,8.62,-81.12,78.00,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.378,,9.69,-80.31,80.56,,,,,,,level_walk,aswin,05
2026-04-19T19:21:42.409,,10.62,-79.56,82.50,,,,,,,level_walk,aswin,05
