pc_time_iso,time_ms,heading,roll,pitch,ax,ay,az,gx,gy,gz,activity,subject,trial
2026-04-19T19:01:06.619,,87.12,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.652,,87.12,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.684,,87.12,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.713,,87.12,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.747,,87.12,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.776,,87.12,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.819,,87.19,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.843,,87.19,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.873,,87.19,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.904,,87.19,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.937,,87.19,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.968,,87.19,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:06.998,,87.19,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:07.031,,87.25,-86.12,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:07.062,,87.25,-86.06,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:07.094,,87.31,-86.00,3.50,,,,,,,standing,aswin,02
2026-04-19T19:01:07.125,,87.38,-86.00,3.56,,,,,,,standing,aswin,02
2026-04-19T19:01:07.155,,87.44,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:07.186,,87.50,-85.88,3.75,,,,,,,standing,aswin,02
2026-04-19T19:01:07.217,,87.56,-85.81,3.81,,,,,,,standing,aswin,02
2026-04-19T19:01:07.248,,87.62,-85.75,3.88,,,,,,,standing,aswin,02
2026-04-19T19:01:07.280,,87.69,-85.62,3.94,,,,,,,standing,aswin,02
2026-04-19T19:01:07.313,,87.75,-85.56,4.00,,,,,,,standing,aswin,02
2026-04-19T19:01:07.344,,87.81,-85.50,4.12,,,,,,,standing,aswin,02
2026-04-19T19:01:07.375,,87.88,-85.44,4.19,,,,,,,standing,aswin,02
2026-04-19T19:01:07.407,,87.88,-85.38,4.19,,,,,,,standing,aswin,02
2026-04-19T19:01:07.438,,87.88,-85.31,4.25,,,,,,,standing,aswin,02
2026-04-19T19:01:07.469,,87.88,-85.31,4.25,,,,,,,standing,aswin,02
2026-04-19T19:01:07.499,,87.88,-85.25,4.25,,,,,,,standing,aswin,02
2026-04-19T19:01:07.536,,87.88,-85.25,4.25,,,,,,,standing,aswin,02
2026-04-19T19:01:07.563,,87.88,-85.31,4.19,,,,,,,standing,aswin,02
2026-04-19T19:01:07.597,,87.81,-85.31,4.12,,,,,,,standing,aswin,02
2026-04-19T19:01:07.628,,87.69,-85.38,4.06,,,,,,,standing,aswin,02
2026-04-19T19:01:07.677,,87.62,-85.44,4.00,,,,,,,standing,aswin,02
2026-04-19T19:01:07.688,,87.56,-85.56,3.88,,,,,,,standing,aswin,02
2026-04-19T19:01:07.722,,87.50,-85.62,3.81,,,,,,,standing,aswin,02
2026-04-19T19:01:07.752,,87.44,-85.62,3.75,,,,,,,standing,aswin,02
2026-04-19T19:01:07.783,,87.38,-85.69,3.69,,,,,,,standing,aswin,02
2026-04-19T19:01:07.814,,87.31,-85.75,3.69,,,,,,,standing,aswin,02
2026-04-19T19:01:07.848,,87.31,-85.81,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:07.903,,87.31,-85.81,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:07.910,,87.25,-85.81,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:07.940,,87.25,-85.88,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:07.973,,87.25,-85.88,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:08.006,,87.25,-85.88,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:08.037,,87.25,-85.88,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:08.069,,87.25,-85.88,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:08.123,,87.25,-85.88,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:08.130,,87.25,-85.88,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:08.163,,87.25,-85.94,3.56,,,,,,,standing,aswin,02
2026-04-19T19:01:08.197,,87.25,-85.94,3.56,,,,,,,standing,aswin,02
2026-04-19T19:01:08.228,,87.19,-86.00,3.50,,,,,,,standing,aswin,02
2026-04-19T19:01:08.258,,87.12,-86.06,3.50,,,,,,,standing,aswin,02
2026-04-19T19:01:08.290,,87.12,-86.06,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:08.339,,87.06,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:08.353,,87.00,-86.12,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:08.386,,87.00,-86.19,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:08.417,,86.94,-86.25,3.25,,,,,,,standing,aswin,02
2026-04-19T19:01:08.452,,86.88,-86.25,3.25,,,,,,,standing,aswin,02
2026-04-19T19:01:08.480,,86.88,-86.31,3.19,,,,,,,standing,aswin,02
2026-04-19T19:01:08.511,,86.88,-86.31,3.19,,,,,,,standing,aswin,02
2026-04-19T19:01:08.560,,86.81,-86.31,3.12,,,,,,,standing,aswin,02
2026-04-19T19:01:08.572,,86.81,-86.31,3.12,,,,,,,standing,aswin,02
2026-04-19T19:01:08.602,,86.81,-86.31,3.12,,,,,,,standing,aswin,02
2026-04-19T19:01:08.638,,86.81,-86.31,3.12,,,,,,,standing,aswin,02
2026-04-19T19:01:08.669,,86.81,-86.31,3.12,,,,,,,standing,aswin,02
2026-04-19T19:01:08.699,,86.81,-86.31,3.12,,,,,,,standing,aswin,02
2026-04-19T19:01:08.730,,86.81,-86.31,3.12,,,,,,,standing,aswin,02
2026-04-19T19:01:08.781,,86.81,-86.31,3.12,,,,,,,standing,aswin,02
2026-04-19T19:01:08.793,,86.81,-86.31,3.12,,,,,,,standing,aswin,02
2026-04-19T19:01:08.824,,86.88,-86.25,3.19,,,,,,,standing,aswin,02
2026-04-19T19:01:08.854,,86.88,-86.25,3.19,,,,,,,standing,aswin,02
2026-04-19T19:01:08.887,,86.94,-86.19,3.25,,,,,,,standing,aswin,02
2026-04-19T19:01:08.919,,86.94,-86.19,3.25,,,,,,,standing,aswin,02
2026-04-19T19:01:08.973,,87.00,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:08.982,,87.06,-86.06,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.013,,87.06,-86.06,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.044,,87.12,-86.00,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.076,,87.12,-86.00,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.106,,87.12,-86.00,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.139,,87.12,-86.00,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.173,,87.12,-86.00,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.202,,87.12,-86.00,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.234,,87.12,-86.00,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.265,,87.12,-86.00,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.297,,87.06,-86.06,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.329,,87.06,-86.06,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.361,,87.06,-86.06,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.396,,87.00,-86.06,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.424,,87.00,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.455,,87.00,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.487,,87.00,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.519,,87.00,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.554,,87.00,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.585,,87.00,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.614,,87.00,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.645,,87.06,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.675,,87.06,-86.12,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.714,,87.06,-86.19,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.747,,87.06,-86.19,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.783,,87.06,-86.19,3.31,,,,,,,standing,aswin,02
2026-04-19T19:01:09.804,,87.12,-86.19,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.844,,87.12,-86.19,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.865,,87.12,-86.19,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.901,,87.12,-86.19,3.38,,,,,,,standing,aswin,02
2026-04-19T19:01:09.928,,87.19,-86.12,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.965,,87.19,-86.12,3.44,,,,,,,standing,aswin,02
2026-04-19T19:01:09.992,,87.25,-86.06,3.50,,,,,,,standing,aswin,02
2026-04-19T19:01:10.026,,87.25,-86.06,3.50,,,,,,,standing,aswin,02
2026-04-19T19:01:10.062,,87.31,-86.06,3.56,,,,,,,standing,aswin,02
2026-04-19T19:01:10.097,,87.31,-86.00,3.56,,,,,,,standing,aswin,02
2026-04-19T19:01:10.118,,87.31,-86.00,3.56,,,,,,,standing,aswin,02
2026-04-19T19:01:10.148,,87.38,-86.00,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.184,,87.38,-86.00,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.218,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.244,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.282,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.308,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.339,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.370,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.409,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.445,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.481,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.506,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.531,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.563,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.597,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.640,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.660,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.688,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.719,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.757,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.789,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.813,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.844,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.878,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.911,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.943,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:10.980,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:11.002,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:11.034,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:11.065,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:11.099,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:11.130,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
2026-04-19T19:01:11.162,,87.38,-85.94,3.62,,,,,,,standing,aswin,02
