pc_time_iso,time_ms,heading,roll,pitch,ax,ay,az,gx,gy,gz,activity,subject,trial
2026-04-19T19:14:28.543,,95.56,-84.25,3.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.575,,95.38,-84.12,3.69,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.607,,94.62,-83.50,3.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.638,,94.25,-82.75,34.25,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.668,,94.19,-81.94,33.12,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.701,,94.25,-81.00,32.69,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.734,,94.31,-80.06,32.94,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.764,,94.12,-79.19,33.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.801,,93.94,-78.44,35.00,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.827,,94.06,-77.75,37.06,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.858,,94.31,-77.38,38.62,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.889,,94.69,-77.25,40.25,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.926,,94.75,-77.62,41.44,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.955,,95.31,-78.00,42.88,,,,,,,level_walk,aswin,02
2026-04-19T19:14:28.985,,95.06,-78.50,44.56,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.023,,95.06,-79.12,46.56,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.049,,94.94,-79.75,48.88,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.086,,94.88,-80.62,52.81,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.113,,94.88,-81.25,56.38,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.141,,94.81,-81.75,60.50,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.174,,94.81,-82.19,64.69,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.205,,94.75,-82.50,68.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.236,,94.81,-82.69,72.56,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.268,,94.88,-82.81,75.81,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.303,,94.88,-82.94,78.50,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.335,,94.94,-82.94,81.00,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.362,,95.06,-82.94,82.19,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.396,,95.06,-82.94,83.00,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.423,,95.12,-82.88,83.50,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.453,,95.12,-82.94,83.81,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.485,,95.12,-82.94,84.12,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.520,,95.06,-82.94,84.25,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.551,,94.94,-83.00,84.50,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.583,,94.81,-83.12,84.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.614,,94.69,-83.12,6.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.643,,94.50,-83.19,6.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.677,,94.31,-83.25,6.69,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.707,,94.00,-83.25,6.69,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.740,,93.25,-83.00,87.50,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.772,,93.00,-82.12,86.81,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.801,,93.62,-82.00,82.06,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.834,,93.62,-82.25,73.56,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.865,,93.31,-82.44,61.88,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.897,,92.81,-82.44,48.31,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.930,,92.31,-82.06,34.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.962,,91.69,-81.12,19.38,,,,,,,level_walk,aswin,02
2026-04-19T19:14:29.992,,91.19,-80.19,10.19,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.023,,90.81,-79.25,2.56,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.054,,90.38,-78.38,-3.94,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.086,,90.38,-77.62,-9.69,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.118,,90.44,-76.94,-14.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.151,,90.44,-76.38,-19.12,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.181,,90.88,-75.94,-22.62,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.214,,91.56,-75.75,-25.69,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.244,,92.19,-76.00,-26.69,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.275,,93.25,-76.62,-26.50,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.315,,94.06,-77.69,-24.69,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.338,,94.25,-78.44,-21.75,,,,,,,level_walk,aswin,02
2026-04-19T19:14:30.370,,95.81,-79.56,-19.19,,,,,,,level_walk,aswin,02
