pc_time_iso,time_ms,heading,roll,pitch,ax,ay,az,gx,gy,gz,activity,subject,trial
2026-04-19T19:07:02.528,,87.19,-85.94,4.00,,,,,,,standing,aswin,04
2026-04-19T19:07:02.558,,87.25,-85.88,4.06,,,,,,,standing,aswin,04
2026-04-19T19:07:02.591,,87.31,-85.81,4.06,,,,,,,standing,aswin,04
2026-04-19T19:07:02.619,,87.31,-85.75,4.12,,,,,,,standing,aswin,04
2026-04-19T19:07:02.651,,87.44,-85.75,4.19,,,,,,,standing,aswin,04
2026-04-19T19:07:02.683,,87.50,-85.69,4.25,,,,,,,standing,aswin,04
2026-04-19T19:07:02.713,,87.50,-85.62,4.31,,,,,,,standing,aswin,04
2026-04-19T19:07:02.747,,87.69,-85.62,4.31,,,,,,,standing,aswin,04
2026-04-19T19:07:02.778,,87.69,-85.62,4.31,,,,,,,standing,aswin,04
2026-04-19T19:07:02.808,,87.75,-85.62,4.31,,,,,,,standing,aswin,04
2026-04-19T19:07:02.839,,87.75,-85.62,4.31,,,,,,,standing,aswin,04
2026-04-19T19:07:02.870,,87.75,-85.56,4.38,,,,,,,standing,aswin,04
2026-04-19T19:07:02.902,,87.81,-85.50,4.38,,,,,,,standing,aswin,04
2026-04-19T19:07:02.932,,87.88,-85.44,4.44,,,,,,,standing,aswin,04
2026-04-19T19:07:02.965,,87.94,-85.38,4.50,,,,,,,standing,aswin,04
2026-04-19T19:07:02.998,,88.00,-85.31,4.62,,,,,,,standing,aswin,04
2026-04-19T19:07:03.028,,88.06,-85.25,4.69,,,,,,,standing,aswin,04
2026-04-19T19:07:03.059,,88.12,-85.19,4.69,,,,,,,standing,aswin,04
2026-04-19T19:07:03.092,,88.19,-85.12,4.75,,,,,,,standing,aswin,04
2026-04-19T19:07:03.121,,88.19,-85.12,4.75,,,,,,,standing,aswin,04
2026-04-19T19:07:03.152,,88.19,-85.06,4.75,,,,,,,standing,aswin,04
2026-04-19T19:07:03.183,,88.25,-85.06,4.75,,,,,,,standing,aswin,04
2026-04-19T19:07:03.217,,88.25,-85.06,4.75,,,,,,,standing,aswin,04
2026-04-19T19:07:03.248,,88.19,-85.06,4.75,,,,,,,standing,aswin,04
2026-04-19T19:07:03.280,,88.12,-85.12,4.69,,,,,,,standing,aswin,04
2026-04-19T19:07:03.310,,88.19,-85.12,4.62,,,,,,,standing,aswin,04
2026-04-19T19:07:03.341,,88.12,-85.19,4.56,,,,,,,standing,aswin,04
2026-04-19T19:07:03.372,,88.06,-85.25,4.56,,,,,,,standing,aswin,04
2026-04-19T19:07:03.403,,88.06,-85.25,4.50,,,,,,,standing,aswin,04
2026-04-19T19:07:03.434,,88.00,-85.25,4.44,,,,,,,standing,aswin,04
2026-04-19T19:07:03.468,,88.00,-85.31,4.38,,,,,,,standing,aswin,04
2026-04-19T19:07:03.499,,87.94,-85.31,4.38,,,,,,,standing,aswin,04
2026-04-19T19:07:03.529,,87.81,-85.31,4.31,,,,,,,standing,aswin,04
2026-04-19T19:07:03.561,,87.81,-85.31,4.25,,,,,,,standing,aswin,04
2026-04-19T19:07:03.591,,87.75,-85.31,4.19,,,,,,,standing,aswin,04
2026-04-19T19:07:03.621,,87.69,-85.31,4.19,,,,,,,standing,aswin,04
2026-04-19T19:07:03.653,,87.69,-85.38,4.12,,,,,,,standing,aswin,04
2026-04-19T19:07:03.692,,87.62,-85.38,4.06,,,,,,,standing,aswin,04
2026-04-19T19:07:03.718,,87.56,-85.38,4.00,,,,,,,standing,aswin,04
2026-04-19T19:07:03.748,,87.75,-85.38,3.94,,,,,,,standing,aswin,04
2026-04-19T19:07:03.792,,87.69,-85.38,3.94,,,,,,,standing,aswin,04
2026-04-19T19:07:03.811,,87.62,-85.38,3.88,,,,,,,standing,aswin,04
2026-04-19T19:07:03.842,,87.69,-85.38,3.88,,,,,,,standing,aswin,04
2026-04-19T19:07:03.873,,87.69,-85.31,3.88,,,,,,,standing,aswin,04
2026-04-19T19:07:03.905,,87.69,-85.31,3.88,,,,,,,standing,aswin,04
2026-04-19T19:07:03.938,,87.69,-85.25,3.88,,,,,,,standing,aswin,04
2026-04-19T19:07:03.968,,87.69,-85.25,3.88,,,,,,,standing,aswin,04
2026-04-19T19:07:04.000,,87.69,-85.19,3.88,,,,,,,standing,aswin,04
2026-04-19T19:07:04.031,,87.75,-85.12,3.94,,,,,,,standing,aswin,04
2026-04-19T19:07:04.063,,87.75,-85.00,3.94,,,,,,,standing,aswin,04
2026-04-19T19:07:04.097,,87.75,-85.00,4.00,,,,,,,standing,aswin,04
2026-04-19T19:07:04.124,,87.69,-84.94,4.00,,,,,,,standing,aswin,04
2026-04-19T19:07:04.155,,87.69,-84.88,4.00,,,,,,,standing,aswin,04
2026-04-19T19:07:04.186,,87.69,-84.88,3.94,,,,,,,standing,aswin,04
2026-04-19T19:07:04.219,,87.62,-84.94,3.94,,,,,,,standing,aswin,04
2026-04-19T19:07:04.250,,87.56,-84.94,3.81,,,,,,,standing,aswin,04
2026-04-19T19:07:04.281,,87.44,-85.00,3.75,,,,,,,standing,aswin,04
2026-04-19T19:07:04.312,,87.38,-85.06,3.62,,,,,,,standing,aswin,04
2026-04-19T19:07:04.343,,87.25,-85.12,3.56,,,,,,,standing,aswin,04
2026-04-19T19:07:04.374,,87.19,-85.19,3.44,,,,,,,standing,aswin,04
2026-04-19T19:07:04.405,,87.12,-85.19,3.44,,,,,,,standing,aswin,04
2026-04-19T19:07:04.437,,87.06,-85.19,3.38,,,,,,,standing,aswin,04
2026-04-19T19:07:04.468,,87.06,-85.25,3.38,,,,,,,standing,aswin,04
2026-04-19T19:07:04.502,,87.00,-85.25,3.38,,,,,,,standing,aswin,04
2026-04-19T19:07:04.533,,87.00,-85.25,3.31,,,,,,,standing,aswin,04
2026-04-19T19:07:04.565,,87.00,-85.25,3.31,,,,,,,standing,aswin,04
2026-04-19T19:07:04.596,,86.94,-85.25,3.31,,,,,,,standing,aswin,04
2026-04-19T19:07:04.628,,86.94,-85.31,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.659,,86.94,-85.31,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.692,,86.94,-85.31,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.725,,86.94,-85.25,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.756,,86.94,-85.25,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.785,,86.94,-85.25,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.816,,86.94,-85.25,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.849,,86.94,-85.25,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.882,,86.94,-85.25,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.915,,86.94,-85.25,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.944,,86.94,-85.25,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:04.976,,86.94,-85.25,3.25,,,,,,,standing,aswin,04
2026-04-19T19:07:05.006,,87.00,-85.25,3.31,,,,,,,standing,aswin,04
2026-04-19T19:07:05.038,,87.00,-85.25,3.31,,,,,,,standing,aswin,04
2026-04-19T19:07:05.070,,87.00,-85.25,3.38,,,,,,,standing,aswin,04
2026-04-19T19:07:05.103,,87.00,-85.19,3.38,,,,,,,standing,aswin,04
2026-04-19T19:07:05.134,,87.00,-85.19,3.38,,,,,,,standing,aswin,04
2026-04-19T19:07:05.165,,87.06,-85.19,3.38,,,,,,,standing,aswin,04
